Wahl zum Deutschen Bundestag in Mecklenburg-Vorpommern am 24. September 2017
Endgültiges Ergebnis der Gemeinden - Stimmenanzahl der Parteien
In den amtsangehörigen Gemeinden ohne Briefwahlergebnisse. Diese werden auf Amtsebene festgestellt. Beispiel: 13071751 - Briefwahlergebnis der Gemeinden des Amtes Demmin-Land (Amt 5151)
(c) Die Landeswahlleiterin Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;CDU;DIE LINKE;SPD;AfD;GRÜNE;NPD;FDP;FREIE  WÄHLER;MLPD;BGE;ÖDP;Die PARTEI;Tierschutzpartei;Einzelbewerber
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5152;Friedland;13071752;Briefwahl Friedland;1;1;0;1008;x;1;10;998;370;205;130;175;23;12;70;7;x;x;x;6;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5152;Friedland;13071752;Briefwahl Friedland;1;1;0;1008;x;1;1,0;99,0;37,1;20,5;13,0;17,5;2,3;1,2;7,0;0,7;x;x;x;0,6;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5152;Friedland;13071752;Briefwahl Friedland;1;1;0;1008;x;2;9;999;441;169;123;156;19;7;52;6;3;5;1;3;14;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5152;Friedland;13071752;Briefwahl Friedland;1;1;0;1008;x;2;0,9;99,1;44,1;16,9;12,3;15,6;1,9;0,7;5,2;0,6;0,3;0,5;0,1;0,3;1,4;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071007;Basedow;1;1;575;337;58,6;1;3;334;118;58;65;56;6;2;19;9;1;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071007;Basedow;1;1;575;337;58,6;1;0,9;99,1;35,3;17,4;19,5;16,8;1,8;0,6;5,7;2,7;0,3;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071007;Basedow;1;1;575;337;58,6;2;3;334;121;56;58;58;13;2;15;5;0;2;0;0;4;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071007;Basedow;1;1;575;337;58,6;2;0,9;99,1;36,2;16,8;17,4;17,4;3,9;0,6;4,5;1,5;0,0;0,6;0,0;0,0;1,2;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071030;Duckow;1;1;195;118;60,5;1;3;115;51;11;15;25;2;1;10;0;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071030;Duckow;1;1;195;118;60,5;1;2,5;97,5;44,3;9,6;13,0;21,7;1,7;0,9;8,7;0,0;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071030;Duckow;1;1;195;118;60,5;2;2;116;47;12;13;24;4;1;13;0;0;1;0;0;1;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071030;Duckow;1;1;195;118;60,5;2;1,7;98,3;40,5;10,3;11,2;20,7;3,4;0,9;11,2;0,0;0,0;0,9;0,0;0,0;0,9;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071032;Faulenrost;1;1;547;297;54,3;1;7;290;154;44;26;45;7;1;10;3;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071032;Faulenrost;1;1;547;297;54,3;1;2,4;97,6;53,1;15,2;9,0;15,5;2,4;0,3;3,4;1,0;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071032;Faulenrost;1;1;547;297;54,3;2;9;288;150;40;27;49;5;1;9;2;1;0;0;2;2;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071032;Faulenrost;1;1;547;297;54,3;2;3,0;97,0;52,1;13,9;9,4;17,0;1,7;0,3;3,1;0,7;0,3;0,0;0,0;0,7;0,7;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071039;Gielow;1;1;931;509;54,7;1;6;503;220;82;72;81;12;8;20;8;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071039;Gielow;1;1;931;509;54,7;1;1,2;98,8;43,7;16,3;14,3;16,1;2,4;1,6;4,0;1,6;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071039;Gielow;1;1;931;509;54,7;2;6;503;203;89;66;85;9;8;29;6;0;1;0;4;3;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071039;Gielow;1;1;931;509;54,7;2;1,2;98,8;40,4;17,7;13,1;16,9;1,8;1,6;5,8;1,2;0,0;0,2;0,0;0,8;0,6;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071084;Kummerow;1;1;484;270;55,8;1;5;265;127;48;38;35;5;0;6;6;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071084;Kummerow;1;1;484;270;55,8;1;1,9;98,1;47,9;18,1;14,3;13,2;1,9;0,0;2,3;2,3;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071084;Kummerow;1;1;484;270;55,8;2;5;265;107;52;40;41;7;0;8;8;0;0;0;1;1;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071084;Kummerow;1;1;484;270;55,8;2;1,9;98,1;40,4;19,6;15,1;15,5;2,6;0,0;3,0;3,0;0,0;0,0;0,0;0,4;0,4;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071092;Malchin, Stadt;4;4;6310;2745;43,5;1;46;2699;991;477;459;513;65;40;92;59;3;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071092;Malchin, Stadt;4;4;6310;2745;43,5;1;1,7;98,3;36,7;17,7;17,0;19,0;2,4;1,5;3,4;2,2;0,1;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071092;Malchin, Stadt;4;4;6310;2745;43,5;2;45;2700;929;481;426;530;67;42;139;50;0;2;0;14;20;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071092;Malchin, Stadt;4;4;6310;2745;43,5;2;1,6;98,4;34,4;17,8;15,8;19,6;2,5;1,6;5,1;1,9;0,0;0,1;0,0;0,5;0,7;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071109;Neukalen, Stadt;2;2;1508;870;57,7;1;7;863;468;88;89;144;19;6;42;7;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071109;Neukalen, Stadt;2;2;1508;870;57,7;1;0,8;99,2;54,2;10,2;10,3;16,7;2,2;0,7;4,9;0,8;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071109;Neukalen, Stadt;2;2;1508;870;57,7;2;8;862;422;92;94;156;12;10;53;6;1;7;0;0;9;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071109;Neukalen, Stadt;2;2;1508;870;57,7;2;0,9;99,1;49,0;10,7;10,9;18,1;1,4;1,2;6,1;0,7;0,1;0,8;0,0;0,0;1,0;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071753;Briefwahl Malchin am Kummerower See;2;2;0;1907;x;1;18;1889;854;367;289;216;56;12;66;29;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071753;Briefwahl Malchin am Kummerower See;2;2;0;1907;x;1;0,9;99,1;45,2;19,4;15,3;11,4;3,0;0,6;3,5;1,5;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071753;Briefwahl Malchin am Kummerower See;2;2;0;1907;x;2;14;1893;856;349;271;221;54;15;85;14;0;1;3;6;18;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071753;Briefwahl Malchin am Kummerower See;2;2;0;1907;x;2;0,7;99,3;45,2;18,4;14,3;11,7;2,9;0,8;4,5;0,7;0,0;0,1;0,2;0,3;1,0;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071001;Alt Schwerin;1;1;481;264;54,9;1;5;259;90;24;43;66;10;4;12;3;7;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071001;Alt Schwerin;1;1;481;264;54,9;1;1,9;98,1;34,7;9,3;16,6;25,5;3,9;1,5;4,6;1,2;2,7;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071001;Alt Schwerin;1;1;481;264;54,9;2;5;259;84;27;36;68;5;5;23;2;7;1;0;0;1;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071001;Alt Schwerin;1;1;481;264;54,9;2;1,9;98,1;32,4;10,4;13,9;26,3;1,9;1,9;8,9;0,8;2,7;0,4;0,0;0,0;0,4;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071036;Fünfseen;2;2;898;525;58,5;1;12;513;177;80;68;112;29;4;28;13;2;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071036;Fünfseen;2;2;898;525;58,5;1;2,3;97,7;34,5;15,6;13,3;21,8;5,7;0,8;5,5;2,5;0,4;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071036;Fünfseen;2;2;898;525;58,5;2;10;515;167;78;63;118;18;6;36;8;0;4;1;4;12;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071036;Fünfseen;2;2;898;525;58,5;2;1,9;98,1;32,4;15,1;12,2;22,9;3,5;1,2;7,0;1,6;0,0;0,8;0,2;0,8;2,3;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071043;Göhren-Lebbin;1;1;479;274;57,2;1;5;269;107;31;39;60;11;3;13;5;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071043;Göhren-Lebbin;1;1;479;274;57,2;1;1,8;98,2;39,8;11,5;14,5;22,3;4,1;1,1;4,8;1,9;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071043;Göhren-Lebbin;1;1;479;274;57,2;2;3;271;94;34;37;59;11;4;21;1;0;3;0;3;4;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071043;Göhren-Lebbin;1;1;479;274;57,2;2;1,1;98,9;34,7;12,5;13,7;21,8;4,1;1,5;7,7;0,4;0,0;1,1;0,0;1,1;1,5;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071093;Malchow, Stadt;5;5;5432;2933;54,0;1;36;2897;1065;407;441;566;213;36;119;42;8;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071093;Malchow, Stadt;5;5;5432;2933;54,0;1;1,2;98,8;36,8;14,0;15,2;19,5;7,4;1,2;4,1;1,4;0,3;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071093;Malchow, Stadt;5;5;5432;2933;54,0;2;33;2900;997;425;426;603;129;41;176;28;8;6;1;19;41;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071093;Malchow, Stadt;5;5;5432;2933;54,0;2;1,1;98,9;34,4;14,7;14,7;20,8;4,4;1,4;6,1;1,0;0,3;0,2;0,0;0,7;1,4;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071113;Nossentiner Hütte;1;1;547;333;60,9;1;7;326;119;66;40;55;13;3;23;5;2;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071113;Nossentiner Hütte;1;1;547;333;60,9;1;2,1;97,9;36,5;20,2;12,3;16,9;4,0;0,9;7,1;1,5;0,6;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071113;Nossentiner Hütte;1;1;547;333;60,9;2;6;327;114;66;35;61;14;8;18;6;1;0;0;4;0;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071113;Nossentiner Hütte;1;1;547;333;60,9;2;1,8;98,2;34,9;20,2;10,7;18,7;4,3;2,4;5,5;1,8;0,3;0,0;0,0;1,2;0,0;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071114;Penkow;1;1;228;121;53,1;1;1;120;39;13;18;23;10;0;11;6;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071114;Penkow;1;1;228;121;53,1;1;0,8;99,2;32,5;10,8;15,0;19,2;8,3;0,0;9,2;5,0;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071114;Penkow;1;1;228;121;53,1;2;1;120;45;15;20;19;3;1;8;5;0;0;1;2;1;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071114;Penkow;1;1;228;121;53,1;2;0,8;99,2;37,5;12,5;16,7;15,8;2,5;0,8;6,7;4,2;0,0;0,0;0,8;1,7;0,8;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071138;Silz;1;1;295;174;59,0;1;3;171;61;19;24;47;9;0;8;2;1;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071138;Silz;1;1;295;174;59,0;1;1,7;98,3;35,7;11,1;14,0;27,5;5,3;0,0;4,7;1,2;0,6;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071138;Silz;1;1;295;174;59,0;2;2;172;59;15;28;48;5;0;11;2;2;0;0;1;1;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071138;Silz;1;1;295;174;59,0;2;1,1;98,9;34,3;8,7;16,3;27,9;2,9;0,0;6,4;1,2;1,2;0,0;0,0;0,6;0,6;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071155;Walow;1;1;392;221;56,4;1;2;219;87;42;28;33;8;4;6;11;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071155;Walow;1;1;392;221;56,4;1;0,9;99,1;39,7;19,2;12,8;15,1;3,7;1,8;2,7;5,0;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071155;Walow;1;1;392;221;56,4;2;3;218;82;45;24;31;9;4;11;7;0;0;0;2;3;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071155;Walow;1;1;392;221;56,4;2;1,4;98,6;37,6;20,6;11,0;14,2;4,1;1,8;5,0;3,2;0,0;0,0;0,0;0,9;1,4;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071171;Zislow;1;1;190;117;61,6;1;1;116;51;15;21;8;10;2;8;1;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071171;Zislow;1;1;190;117;61,6;1;0,9;99,1;44,0;12,9;18,1;6,9;8,6;1,7;6,9;0,9;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071171;Zislow;1;1;190;117;61,6;2;1;116;47;14;20;11;4;1;16;1;0;0;0;1;1;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071171;Zislow;1;1;190;117;61,6;2;0,9;99,1;40,5;12,1;17,2;9,5;3,4;0,9;13,8;0,9;0,0;0,0;0,0;0,9;0,9;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071754;Briefwahl Malchow;1;1;0;1147;x;1;14;1133;433;176;158;144;121;6;58;30;7;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071754;Briefwahl Malchow;1;1;0;1147;x;1;1,2;98,8;38,2;15,5;13,9;12,7;10,7;0,5;5,1;2,6;0,6;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071754;Briefwahl Malchow;1;1;0;1147;x;2;12;1135;462;181;154;151;51;10;72;15;5;9;1;5;19;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071754;Briefwahl Malchow;1;1;0;1147;x;2;1,0;99,0;40,7;15,9;13,6;13,3;4,5;0,9;6,3;1,3;0,4;0,8;0,1;0,4;1,7;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071099;Mirow, Stadt;3;3;3457;1624;47,0;1;23;1601;583;255;287;317;41;8;74;33;3;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071099;Mirow, Stadt;3;3;3457;1624;47,0;1;1,4;98,6;36,4;15,9;17,9;19,8;2,6;0,5;4,6;2,1;0,2;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071099;Mirow, Stadt;3;3;3457;1624;47,0;2;23;1601;559;233;241;342;52;18;99;17;3;4;2;10;21;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071099;Mirow, Stadt;3;3;3457;1624;47,0;2;1,4;98,6;34,9;14,6;15,1;21,4;3,2;1,1;6,2;1,1;0,2;0,2;0,1;0,6;1,3;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071119;Priepert;1;1;278;171;61,5;1;3;168;73;22;28;34;3;2;2;3;1;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071119;Priepert;1;1;278;171;61,5;1;1,8;98,2;43,5;13,1;16,7;20,2;1,8;1,2;1,2;1,8;0,6;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071119;Priepert;1;1;278;171;61,5;2;2;169;62;21;26;38;6;1;6;4;0;0;0;2;3;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071119;Priepert;1;1;278;171;61,5;2;1,2;98,8;36,7;12,4;15,4;22,5;3,6;0,6;3,6;2,4;0,0;0,0;0,0;1,2;1,8;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071159;Wesenberg, Stadt;4;4;2611;1319;50,5;1;17;1302;480;257;228;224;36;13;46;15;3;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071159;Wesenberg, Stadt;4;4;2611;1319;50,5;1;1,3;98,7;36,9;19,7;17,5;17,2;2,8;1,0;3,5;1,2;0,2;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071159;Wesenberg, Stadt;4;4;2611;1319;50,5;2;12;1307;453;263;188;254;41;5;66;6;1;5;1;8;16;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071159;Wesenberg, Stadt;4;4;2611;1319;50,5;2;0,9;99,1;34,7;20,1;14,4;19,4;3,1;0,4;5,0;0,5;0,1;0,4;0,1;0,6;1,2;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071167;Wustrow;1;1;597;326;54,6;1;2;324;123;59;48;60;14;4;6;9;1;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071167;Wustrow;1;1;597;326;54,6;1;0,6;99,4;38,0;18,2;14,8;18,5;4,3;1,2;1,9;2,8;0,3;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071167;Wustrow;1;1;597;326;54,6;2;4;322;105;61;38;67;16;5;18;3;0;1;1;3;4;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071167;Wustrow;1;1;597;326;54,6;2;1,2;98,8;32,6;18,9;11,8;20,8;5,0;1,6;5,6;0,9;0,0;0,3;0,3;0,9;1,2;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071755;Briefwahl Mecklenburgische Kleinseenplatte;1;1;0;1386;x;1;4;1382;503;260;256;216;56;5;78;5;3;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071755;Briefwahl Mecklenburgische Kleinseenplatte;1;1;0;1386;x;1;0,3;99,7;36,4;18,8;18,5;15,6;4,1;0,4;5,6;0,4;0,2;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071755;Briefwahl Mecklenburgische Kleinseenplatte;1;1;0;1386;x;2;6;1380;521;257;194;217;44;4;98;5;1;15;1;10;13;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071755;Briefwahl Mecklenburgische Kleinseenplatte;1;1;0;1386;x;2;0,4;99,6;37,8;18,6;14,1;15,7;3,2;0,3;7,1;0,4;0,1;1,1;0,1;0,7;0,9;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071011;Blankensee;3;3;1339;821;61,3;1;17;804;254;142;130;208;17;8;23;18;4;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071011;Blankensee;3;3;1339;821;61,3;1;2,1;97,9;31,6;17,7;16,2;25,9;2,1;1,0;2,9;2,2;0,5;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071011;Blankensee;3;3;1339;821;61,3;2;22;799;238;136;110;218;24;13;30;8;2;3;0;11;6;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071011;Blankensee;3;3;1339;821;61,3;2;2,7;97,3;29,8;17,0;13,8;27,3;3,0;1,6;3,8;1,0;0,3;0,4;0,0;1,4;0,8;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071012;Blumenholz;1;1;639;394;61,7;1;6;388;134;77;56;74;19;5;17;5;1;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071012;Blumenholz;1;1;639;394;61,7;1;1,5;98,5;34,5;19,8;14,4;19,1;4,9;1,3;4,4;1,3;0,3;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071012;Blumenholz;1;1;639;394;61,7;2;6;388;136;75;46;80;19;5;17;2;1;4;1;0;2;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071012;Blumenholz;1;1;639;394;61,7;2;1,5;98,5;35,1;19,3;11,9;20,6;4,9;1,3;4,4;0,5;0,3;1,0;0,3;0,0;0,5;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071025;Carpin;1;1;718;419;58,4;1;7;412;149;59;65;101;14;1;19;3;1;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071025;Carpin;1;1;718;419;58,4;1;1,7;98,3;36,2;14,3;15,8;24,5;3,4;0,2;4,6;0,7;0,2;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071025;Carpin;1;1;718;419;58,4;2;8;411;146;56;62;107;10;1;21;1;0;0;1;2;4;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071025;Carpin;1;1;718;419;58,4;2;1,9;98,1;35,5;13,6;15,1;26,0;2,4;0,2;5,1;0,2;0,0;0,0;0,2;0,5;1,0;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071042;Godendorf;1;1;200;123;61,5;1;0;123;33;23;14;39;3;3;4;3;1;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071042;Godendorf;1;1;200;123;61,5;1;0,0;100,0;26,8;18,7;11,4;31,7;2,4;2,4;3,3;2,4;0,8;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071042;Godendorf;1;1;200;123;61,5;2;0;123;26;27;10;42;2;4;7;2;0;0;0;3;0;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071042;Godendorf;1;1;200;123;61,5;2;0,0;100,0;21,1;22,0;8,1;34,1;1,6;3,3;5,7;1,6;0,0;0,0;0,0;2,4;0,0;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071058;Grünow;1;1;247;147;59,5;1;2;145;65;20;25;25;3;1;4;2;0;x;x;x;x;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071058;Grünow;1;1;247;147;59,5;1;1,4;98,6;44,8;13,8;17,2;17,2;2,1;0,7;2,8;1,4;0,0;x;x;x;x;x
29.09.2017 09:37:23;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071058;Grünow;1;1;247;147;59,5;2;3;144;48;21;24;32;1;1;14;2;0;1;0;0;0;x
29.09.2017 09:37:23;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071058;Grünow;1;1;247;147;59,5;2;2,0;98,0;33,3;14,6;16,7;22,2;0,7;0,7;9,7;1,4;0,0;0,7;0,0;0,0;0,0;x
